asset,year,region,technology,installed,capacity
0,2010,UK,RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE]; RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],2010,55.41850000000
154,2060,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2062,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2063,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2064,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2065,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2069,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2070,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2074,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2075,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2079,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2080,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2084,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2085,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2089,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2090,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
154,2094,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2040,90.78980000000
155,2050,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2051,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2052,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2053,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2054,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2055,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2056,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2057,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2058,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2059,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2060,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2062,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2063,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2064,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2065,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2069,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2070,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2074,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2075,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2079,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2080,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2084,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2085,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2089,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2090,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2094,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2095,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
155,2099,UK,SCHDAIR01 [SER.COOLTH.HIGH-CONSUMPTION: .01.AIR.DELIVERY.],2045,90.78980000000
156,2010,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,1.37050000000
156,2015,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,1.06600000000
156,2019,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.82230000000
156,2020,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.76140000000
156,2021,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.70050000000
156,2022,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.63960000000
156,2024,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.51780000000
156,2025,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.45680000000
156,2026,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.42640000000
156,2027,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.39590000000
156,2028,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.36550000000
156,2029,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.33500000000
156,2030,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.30460000000
156,2031,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.24360000000
156,2032,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.18270000000
156,2033,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.12180000000
156,2034,UK,SCHP-CCG00 [SER.CHP: .00.COMBINED-CYCLE.NGA.],2010,0.06090000000
157,2010,UK,SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],2010,0.33800000000
157,2015,UK,SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],2010,0.22530000000
157,2019,UK,SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],2010,0.13520000000
157,2020,UK,SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],2010,0.11270000000
157,2021,UK,SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],2010,0.09010000000
157,2022,UK,SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],2010,0.06760000000
157,2024,UK,SCHP-GES00 [SER.CHP: .00.GAS-ENGINE.BOG.],2010,0.02250000000
158,2010,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.43580000000
158,2015,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.33890000000
158,2019,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.26150000000
158,2020,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.24210000000
158,2021,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.22270000000
158,2022,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.20340000000
158,2024,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.16460000000
158,2025,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.14530000000
158,2026,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.13560000000
158,2027,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.12590000000
158,2028,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.11620000000
158,2029,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.10650000000
158,2030,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.09680000000
158,2031,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.07750000000
158,2032,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.05810000000
158,2033,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.03870000000
158,2034,UK,SCHP-STW00 [SER.CHP: .00.STEAM-TURBINE.BIOMASS.],2010,0.01940000000
159,2010,UK,SCKELC000 [SER.COOKING: .00.ELC.]; SCKELC001 [SER.COOKING: .01.ELC.],2010,43.21750000000
159,2015,UK,SCKELC000 [SER.COOKING: .00.ELC.]; SCKELC001 [SER.COOKING: .01.ELC.],2010,25.93050000000
159,2019,UK,SCKELC000 [SER.COOKING: .00.ELC.]; SCKELC001 [SER.COOKING: .01.ELC.],2010,12.10090000000
159,2020,UK,SCKELC000 [SER.COOKING: .00.ELC.]; SCKELC001 [SER.COOKING: .01.ELC.],2010,8.64350000000
159,2021,UK,SCKELC000 [SER.COOKING: .00.ELC.]; SCKELC001 [SER.COOKING: .01.ELC.],2010,6.91480000000
159,2022,UK,SCKELC000 [SER.COOKING: .00.ELC.]; SCKELC001 [SER.COOKING: .01.ELC.],2010,5.18610000000
159,2024,UK,SCKELC000 [SER.COOKING: .00.ELC.]; SCKELC001 [SER.COOKING: .01.ELC.],2010,1.72870000000
160,2015,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2019,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2020,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2021,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2022,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2024,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2025,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2026,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2027,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
160,2028,UK,SCKHYG001 [SER.COOKING: .01.HDG.],2010,10.15500000000
161,2010,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,6.03140000000
161,2015,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,13.77390000000
161,2019,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,11.84380000000
161,2020,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,11.36130000000
161,2021,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,11.12000000000
161,2022,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,10.87880000000
161,2024,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,10.39630000000
161,2025,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,10.15500000000
161,2026,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,10.15500000000
161,2027,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,10.15500000000
161,2028,UK,SCKLFO001 [SER.COOKING: .01.OIL.]; SCKOTH000 [SER.COOKING: .00.OIL.HEAT.],2010,10.15500000000
162,2010,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,48.64570000000
162,2015,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,39.34240000000
162,2019,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,23.77580000000
162,2020,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,19.88410000000
162,2021,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,17.93830000000
162,2022,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,15.99250000000
162,2024,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,12.10080000000
162,2025,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,10.15500000000
162,2026,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,10.15500000000
162,2027,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,10.15500000000
162,2028,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2010,10.15500000000
163,2020,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2021,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2022,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2024,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2025,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2026,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2027,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2028,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2029,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2030,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2031,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2032,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
163,2033,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2015,44.45680000000
164,2025,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2026,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2027,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2028,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2029,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2030,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2031,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2032,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2033,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2034,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2035,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2036,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2037,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
164,2038,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2020,26.58580000000
165,2030,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2031,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2032,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2033,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2034,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2035,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2036,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2037,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2038,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2039,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2040,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2041,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2042,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
165,2043,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2025,37.47190000000
166,2035,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2036,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2037,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2038,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2039,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2040,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2041,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2042,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2043,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2044,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2045,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2046,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2047,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
166,2048,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2030,52.46260000000
167,2040,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2041,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2042,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2043,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2044,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2045,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2046,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2047,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2048,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2049,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2050,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2051,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2052,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
167,2053,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2035,34.59160000000
168,2045,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2046,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2047,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2048,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2049,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2050,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2051,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2052,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2053,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2054,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2055,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2056,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2057,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
168,2058,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2040,47.02500000000
169,2050,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2045,62.01570000000
169,2051,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2045,62.01570000000
169,2052,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2045,62.01570000000
169,2053,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2045,62.01570000000
169,2054,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2045,62.01570000000
169,2055,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2045,62.01570000000
169,2056,UK,SCKNGA000 [SER.COOKING: .00.NGA.]; SCKNGA001 [SER.COOKING: .01.NGA.],2045,62.01570000000
