asset,year,region,technology,installed,capacity
0,2010,UK,RCEOTHER00 [RES.COOKING: .00.OTHER.KETTLE.MICROWAVE]; RCEOTHER01 [RES.COOKING: .01.OTHER.KETTLE.MICROWAVE],2010,55.41850000000
90,2045,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,4.75550000000
90,2046,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,4.46240000000
90,2047,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,4.16920000000
90,2048,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,3.87610000000
90,2049,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,3.58290000000
90,2050,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,3.28980000000
90,2051,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,3.08040000000
90,2052,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,2.87100000000
90,2053,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,2.66160000000
90,2054,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,2.45220000000
90,2055,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,2.24280000000
90,2056,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,2.03340000000
90,2057,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,1.82400000000
90,2058,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,1.61460000000
90,2059,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,1.40520000000
90,2060,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,1.19580000000
90,2061,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,0.98640000000
90,2062,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,0.77700000000
90,2063,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,0.56760000000
90,2064,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2010,0.35820000000
91,2020,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2021,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2022,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2024,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2025,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2026,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2027,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2028,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2029,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2030,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2031,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2032,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2033,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2034,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2035,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2036,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2037,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2038,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2039,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2040,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2041,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2042,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2043,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2044,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2045,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2046,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2047,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2048,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2049,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2050,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2051,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2052,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2053,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2054,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2055,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2056,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2057,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2058,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2059,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2060,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2061,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2062,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2063,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2064,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2065,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2067,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2068,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
91,2069,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2015,20.16710000000
92,2025,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2026,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2027,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2028,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2029,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2030,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2031,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2032,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2033,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2034,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2035,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2036,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2037,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2038,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2039,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2040,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2041,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2042,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2043,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2044,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2045,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2046,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2047,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2048,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2049,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2050,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2051,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2052,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2053,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2054,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2055,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2056,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2057,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2058,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2059,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2060,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2061,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2062,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2063,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2064,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2065,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2067,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2068,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2069,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2070,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
92,2074,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2020,5.95290000000
93,2030,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2031,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2032,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2033,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2034,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2035,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2036,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2037,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2038,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2039,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2040,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2041,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2042,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2043,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2044,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2045,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2046,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2047,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2048,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2049,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2050,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2051,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2052,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2053,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2054,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2055,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2056,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2057,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2058,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2059,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2060,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2061,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2062,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2063,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2064,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2065,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2067,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2068,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2069,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2070,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2074,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2075,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
93,2079,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2025,3.02140000000
94,2035,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2036,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2037,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2038,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2039,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2040,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2041,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2042,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2043,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2044,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2045,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2046,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2047,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2048,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2049,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2050,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2051,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2052,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2053,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2054,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2055,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2056,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2057,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2058,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2059,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2060,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2061,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2062,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2063,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2064,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2065,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2067,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2068,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2069,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2070,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2074,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2075,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2079,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2080,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
94,2084,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2030,4.31660000000
95,2040,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2041,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2042,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2043,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2044,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2045,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2046,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2047,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2048,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
95,2049,UK,REOTHER00 [RES.OTHER: .00.ALL.]; REOTHER01 [RES.OTHER: .01.ALL.],2035,2.85090000000
